timestep	potential_energy
12409	-0.149773243
12410	-0.149773243
12411	-0.149773243
12412	-0.149773243
12413	-0.149773243
12414	-0.149773243
12415	-0.149773243
12416	-0.149773243
12417	-0.149773243
12418	-0.149773243
12419	-0.149773243
12420	-0.149773243
12421	-0.149773243
12422	-0.149773243
12423	-0.149773243
12424	-0.149773243
12425	-0.149773243
12426	-0.149773243
12427	-0.149773243
12428	-0.149773243
12429	-0.149773243
12430	-0.149773243
12431	-0.149773243
12432	-0.149773243
12433	-0.149773243
12434	-0.149773243
12435	-0.149773243
12436	-0.149773243
12437	-0.149773243
12438	-0.149773243
12439	-0.149773243
12440	-0.149773243
12441	-0.149773243
12442	-0.149773243
12443	-0.149773243
12444	-0.149773243
12445	-0.149773243
12446	-0.149773243
12447	-0.149773243
12448	-0.149773243
12449	-0.149773243
12450	-0.149773243
12451	-0.149773243
12452	-0.149773243
12453	-0.149773243
12454	-0.149773243
12455	-0.149773243
12456	-0.149773243
12457	-0.149773243
12458	-0.149773243
12459	-0.149773243
12460	-0.149773243
12461	-0.149773243
12462	-0.149773243
12463	-0.149773243
12464	-0.149773243
12465	-0.149773243
12466	-0.149773243
12467	-0.149773243
12468	-0.149773243
12469	-0.149773243
12470	-0.149773243
12471	-0.149773243
12472	-0.149773243
12473	-0.149773243
12474	-0.149773243
12475	-0.149773243
12476	-0.149773243
12477	-0.149773243
12478	-0.149773243
12479	-0.149773243
12480	-0.149773243
12481	-0.149773243
12482	-0.149773243
12483	-0.149773243
12484	-0.149773243
12485	-0.149773243
12486	-0.149773243
12487	-0.149773243
12488	-0.149773243
12489	-0.149773243
12490	-0.149773243
12491	-0.149773243
12492	-0.149773243
12493	-0.149773243
12494	-0.149773243
12495	-0.149773243
12496	-0.149773243
12497	-0.149773243
12498	-0.149773243
12499	-0.149773243
12500	-0.149773243
12501	-0.149773243
12502	-0.149773243
12503	-0.149773243
12504	-0.149773243
12505	-0.149773243
12506	-0.149773243
12507	-0.149773243
12508	-0.149773243
12509	-0.149773243
12510	-0.149773243
12511	-0.149773243
12512	-0.149773243
12513	-0.149773243
12514	-0.149773243
12515	-0.149773243
12516	-0.149773243
12517	-0.149773243
12518	-0.149773243
12519	-0.149773243
12520	-0.149773243
12521	-0.149773243
12522	-0.149773243
12523	-0.149773243
12524	-0.149773243
12525	-0.149773243
12526	-0.149773243
12527	-0.149773243
12528	-0.149773243
12529	-0.149773243
12530	-0.149773243
12531	-0.149773243
12532	-0.149773243
12533	-0.149773243
12534	-0.149773243
12535	-0.149773243
12536	-0.149773243
12537	-0.149773243
12538	-0.149773243
12539	-0.149773243
12540	-0.149773243
12541	-0.149773243
12542	-0.149773243
12543	-0.149773243
12544	-0.149773243
12545	-0.149773243
12546	-0.149773243
12547	-0.149773243
12548	-0.149773243
12549	-0.149773243
12550	-0.149773243
12551	-0.149773243
12552	-0.149773243
12553	-0.149773243
12554	-0.149773243
12555	-0.149773243
12556	-0.149773243
12557	-0.149773243
12558	-0.149773243
12559	-0.149773243
12560	-0.149773243
12561	-0.149773243
12562	-0.149773243
12563	-0.149773243
12564	-0.149773243
12565	-0.149773243
12566	-0.149773243
12567	-0.149773243
12568	-0.149773243
12569	-0.149773243
12570	-0.149773243
12571	-0.149773243
12572	-0.149773243
12573	-0.149773243
12574	-0.149773243
12575	-0.149773243
12576	-0.149773243
12577	-0.149773243
12578	-0.149773243
12579	-0.149773243
12580	-0.149773243
12581	-0.149773243
12582	-0.149773243
12583	-0.149773243
12584	-0.149773243
12585	-0.149773243
12586	-0.149773243
12587	-0.149773243
12588	-0.149773243
12589	-0.149773243
12590	-0.149773243
12591	-0.149773243
12592	-0.149773243
12593	-0.149773243
12594	-0.149773243
12595	-0.149773243
12596	-0.149773243
12597	-0.149773243
12598	-0.149773243
12599	-0.149773243
12600	-0.149773243
12601	-0.149773243
12602	-0.149773243
12603	-0.149773243
12604	-0.149773243
12605	-0.149773243
12606	-0.149773243
12607	-0.149773243
12608	-0.149773243
12609	-0.149773243
12610	-0.149773243
12611	-0.149773243
12612	-0.149773243
12613	-0.149773243
12614	-0.149773243
12615	-0.149773243
12616	-0.149773243
12617	-0.149773243
12618	-0.149773243
12619	-0.149773243
12620	-0.149773243
12621	-0.149773243
12622	-0.149773243
12623	-0.149773243
12624	-0.149773243
12625	-0.149773243
12626	-0.149773243
12627	-0.149773243
12628	-0.149773243
12629	-0.149773243
12630	-0.149773243
12631	-0.149773243
12632	-0.149773243
12633	-0.149773243
12634	-0.149773243
12635	-0.149773243
12636	-0.149773243
12637	-0.149773243
12638	-0.149773243
12639	-0.149773243
12640	-0.149773243
12641	-0.149773243
12642	-0.149773243
12643	-0.149773243
12644	-0.149773243
12645	-0.149773243
12646	-0.149773243
12647	-0.149773243
12648	-0.149773243
12649	-0.149773243
12650	-0.149773243
12651	-0.149773243
12652	-0.149773243
12653	-0.149773243
12654	-0.149773243
12655	-0.149773243
12656	-0.149773243
12657	-0.149773243
12658	-0.149773243
12659	-0.149773243
12660	-0.149773243
12661	-0.149773243
12662	-0.149773243
12663	-0.149773243
12664	-0.149773243
12665	-0.149773243
12666	-0.149773243
12667	-0.149773243
12668	-0.149773243
12669	-0.149773243
12670	-0.149773243
12671	-0.149773243
12672	-0.149773243
12673	-0.149773243
12674	-0.149773243
12675	-0.149773243
12676	-0.149773243
12677	-0.149773243
12678	-0.149773243
12679	-0.149773243
12680	-0.149773243
12681	-0.149773243
12682	-0.149773243
12683	-0.149773243
12684	-0.149773243
12685	-0.149773243
12686	-0.149773243
12687	-0.149773243
12688	-0.149773243
12689	-0.149773243
12690	-0.149773243
12691	-0.149773243
12692	-0.149773243
12693	-0.149773243
12694	-0.149773243
12695	-0.149773243
12696	-0.149773243
12697	-0.149773243
12698	-0.149773243
12699	-0.149773243
12700	-0.149773243
12701	-0.149773243
12702	-0.149773243
12703	-0.149773243
12704	-0.149773243
12705	-0.149773243
12706	-0.149773243
12707	-0.149773243
12708	-0.149773243
12709	-0.149773243
12710	-0.149773243
12711	-0.149773243
12712	-0.149773243
12713	-0.149773243
12714	-0.149773243
12715	-0.149773243
12716	-0.149773243
12717	-0.149773243
12718	-0.149773243
12719	-0.149773243
12720	-0.149773243
12721	-0.149773243
12722	-0.149773243
12723	-0.149773243
12724	-0.149773243
12725	-0.149773243
12726	-0.149773243
12727	-0.149773243
12728	-0.149773243
12729	-0.149773243
12730	-0.149773243
12731	-0.149773243
12732	-0.149773243
12733	-0.149773243
12734	-0.149773243
12735	-0.149773243
12736	-0.149773243
12737	-0.149773243
12738	-0.149773243
12739	-0.149773243
12740	-0.149773243
12741	-0.149773243
12742	-0.149773243
12743	-0.149773243
12744	-0.149773243
12745	-0.149773243
12746	-0.149773243
12747	-0.149773243
12748	-0.149773243
12749	-0.149773243
12750	-0.149773243
12751	-0.149773243
12752	-0.149773243
12753	-0.149773243
12754	-0.149773243
12755	-0.149773243
12756	-0.149773243
12757	-0.149773243
12758	-0.149773243
12759	-0.149773243
12760	-0.149773243
12761	-0.149773243
12762	-0.149773243
12763	-0.149773243
12764	-0.149773243
12765	-0.149773243
12766	-0.149773243
12767	-0.149773243
12768	-0.149773243
12769	-0.149773243
12770	-0.149773243
12771	-0.149773243
12772	-0.149773243
12773	-0.149773243
12774	-0.149773243
12775	-0.149773243
12776	-0.149773243
12777	-0.149773243
12778	-0.149773243
12779	-0.149773243
12780	-0.149773243
12781	-0.149773243
12782	-0.149773243
12783	-0.149773243
12784	-0.149773243
12785	-0.149773243
12786	-0.149773243
12787	-0.149773243
12788	-0.149773243
12789	-0.149773243
12790	-0.149773243
12791	-0.149773243
12792	-0.149773243
12793	-0.149773243
12794	-0.149773243
12795	-0.149773243
12796	-0.149773243
12797	-0.149773243
12798	-0.149773243
12799	-0.149773243
12800	-0.149773243
12801	-0.149773243
12802	-0.149773243
12803	-0.149773243
12804	-0.149773243
12805	-0.149773243
12806	-0.149773243
12807	-0.149773243
12808	-0.149773243
12809	-0.149773243
12810	-0.149773243
12811	-0.149773243
12812	-0.149773243
12813	-0.149773243
12814	-0.149773243
12815	-0.149773243
12816	-0.149773243
12817	-0.149773243
12818	-0.149773243
12819	-0.149773243
12820	-0.149773243
12821	-0.149773243
12822	-0.149773243
12823	-0.149773243
12824	-0.149773243
12825	-0.149773243
12826	-0.149773243
12827	-0.149773243
12828	-0.149773243
12829	-0.149773243
12830	-0.149773243
12831	-0.149773243
12832	-0.149773243
12833	-0.149773243
12834	-0.149773243
12835	-0.149773243
12836	-0.149773243
12837	-0.149773243
12838	-0.149773243
12839	-0.149773243
12840	-0.149773243
12841	-0.149773243
12842	-0.149773243
12843	-0.149773243
12844	-0.149773243
12845	-0.149773243
12846	-0.149773243
12847	-0.149773243
12848	-0.149773243
12849	-0.149773243
12850	-0.149773243
12851	-0.149773243
12852	-0.149773243
12853	-0.149773243
12854	-0.149773243
12855	-0.149773243
12856	-0.149773243
12857	-0.149773243
12858	-0.149773243
12859	-0.149773243
12860	-0.149773243
12861	-0.149773243
12862	-0.149773243
12863	-0.149773243
12864	-0.149773243
12865	-0.149773243
12866	-0.149773243
12867	-0.149773243
12868	-0.149773243
12869	-0.149773243
12870	-0.149773243
12871	-0.149773243
12872	-0.149773243
12873	-0.149773243
12874	-0.149773243
12875	-0.149773243
12876	-0.149773243
12877	-0.149773243
12878	-0.149773243
12879	-0.149773243
12880	-0.149773243
12881	-0.149773243
12882	-0.149773243
12883	-0.149773243
12884	-0.149773243
12885	-0.149773243
12886	-0.149773243
12887	-0.149773243
12888	-0.149773243
12889	-0.149773243
12890	-0.149773243
12891	-0.149773243
12892	-0.149773243
12893	-0.149773243
12894	-0.149773243
12895	-0.149773243
12896	-0.149773243
12897	-0.149773243
12898	-0.149773243
12899	-0.149773243
12900	-0.149773243
12901	-0.149773243
12902	-0.149773243
12903	-0.149773243
12904	-0.149773243
12905	-0.149773243
12906	-0.149773243
12907	-0.149773243
12908	-0.149773243
12909	-0.149773243
12910	-0.149773243
12911	-0.149773243
12912	-0.149773243
12913	-0.149773243
12914	-0.149773243
12915	-0.149773243
12916	-0.149773243
12917	-0.149773243
12918	-0.149773243
12919	-0.149773243
12920	-0.149773243
12921	-0.149773243
12922	-0.149773243
12923	-0.149773243
12924	-0.149773243
12925	-0.149773243
12926	-0.149773243
12927	-0.149773243
12928	-0.149773243
12929	-0.149773243
12930	-0.149773243
12931	-0.149773243
12932	-0.149773243
12933	-0.149773243
12934	-0.149773243
12935	-0.149773243
12936	-0.149773243
12937	-0.149773243
12938	-0.149773243
12939	-0.149773243
12940	-0.149773243
12941	-0.149773243
12942	-0.149773243
12943	-0.149773243
12944	-0.149773243
12945	-0.149773243
12946	-0.149773243
12947	-0.149773243
12948	-0.149773243
12949	-0.149773243
12950	-0.149773243
12951	-0.149773243
12952	-0.149773243
12953	-0.149773243
12954	-0.149773243
12955	-0.149773243
12956	-0.149773243
12957	-0.149773243
12958	-0.149773243
12959	-0.149773243
12960	-0.149773243
12961	-0.149773243
12962	-0.149773243
12963	-0.149773243
12964	-0.149773243
12965	-0.149773243
12966	-0.149773243
12967	-0.149773243
12968	-0.149773243
12969	-0.149773243
12970	-0.149773243
12971	-0.149773243
12972	-0.149773243
12973	-0.149773243
12974	-0.149773243
12975	-0.149773243
12976	-0.149773243
12977	-0.149773243
12978	-0.149773243
12979	-0.149773243
12980	-0.149773243
12981	-0.149773243
12982	-0.149773243
12983	-0.149773243
12984	-0.149773243
12985	-0.149773243
12986	-0.149773243
12987	-0.149773243
12988	-0.149773243
12989	-0.149773243
12990	-0.149773243
12991	-0.149773243
12992	-0.149773243
12993	-0.149773243
12994	-0.149773243
12995	-0.149773243
12996	-0.149773243
12997	-0.149773243
12998	-0.149773243
12999	-0.149773243
13000	-0.149773243
13001	-0.149773243
13002	-0.149773243
13003	-0.149773243
13004	-0.149773243
13005	-0.149773243
13006	-0.149773243
13007	-0.149773243
13008	-0.149773243
13009	-0.149773243
13010	-0.149773243
13011	-0.149773243
13012	-0.149773243
13013	-0.149773243
13014	-0.149773243
13015	-0.149773243
13016	-0.149773243
13017	-0.149773243
13018	-0.149773243
13019	-0.149773243
13020	-0.149773243
13021	-0.149773243
13022	-0.149773243
13023	-0.149773243
13024	-0.149773243
13025	-0.149773243
13026	-0.149773243
13027	-0.149773243
13028	-0.149773243
13029	-0.149773243
13030	-0.149773243
13031	-0.149773243
13032	-0.149773243
13033	-0.149773243
13034	-0.149773243
13035	-0.149773243
13036	-0.149773243
13037	-0.149773243
13038	-0.149773243
13039	-0.149773243
13040	-0.149773243
13041	-0.149773243
13042	-0.149773243
13043	-0.149773243
13044	-0.149773243
13045	-0.149773243
13046	-0.149773243
13047	-0.149773243
13048	-0.149773243
13049	-0.149773243
13050	-0.149773243
13051	-0.149773243
13052	-0.149773243
13053	-0.149773243
13054	-0.149773243
13055	-0.149773243
13056	-0.149773243
13057	-0.149773243
13058	-0.149773243
13059	-0.149773243
13060	-0.149773243
13061	-0.149773243
13062	-0.149773243
13063	-0.149773243
13064	-0.149773243
13065	-0.149773243
13066	-0.149773243
13067	-0.149773243
13068	-0.149773243
13069	-0.149773243
13070	-0.149773243
13071	-0.149773243
13072	-0.149773243
13073	-0.149773243
13074	-0.149773243
13075	-0.149773243
13076	-0.149773243
13077	-0.149773243
13078	-0.149773243
13079	-0.149773243
13080	-0.149773243
13081	-0.149773243
13082	-0.149773243
13083	-0.149773243
13084	-0.149773243
13085	-0.149773243
13086	-0.149773243
13087	-0.149773243
13088	-0.149773243
13089	-0.149773243
13090	-0.149773243
13091	-0.149773243
13092	-0.149773243
13093	-0.149773243
13094	-0.149773243
13095	-0.149773243
13096	-0.149773243
13097	-0.149773243
13098	-0.149773243
13099	-0.149773243
13100	-0.149773243
13101	-0.149773243
13102	-0.149773243
13103	-0.149773243
13104	-0.149773243
13105	-0.149773243
13106	-0.149773243
13107	-0.149773243
13108	-0.149773243
13109	-0.149773243
13110	-0.149773243
13111	-0.149773243
13112	-0.149773243
13113	-0.149773243
13114	-0.149773243
13115	-0.149773243
13116	-0.149773243
13117	-0.149773243
13118	-0.149773243
13119	-0.149773243
13120	-0.149773243
13121	-0.149773243
13122	-0.149773243
13123	-0.149773243
13124	-0.149773243
13125	-0.149773243
13126	-0.149773243
13127	-0.149773243
13128	-0.149773243
13129	-0.149773243
13130	-0.149773243
13131	-0.149773243
13132	-0.149773243
13133	-0.149773243
13134	-0.149773243
13135	-0.149773243
13136	-0.149773243
13137	-0.149773243
13138	-0.149773243
13139	-0.149773243
13140	-0.149773243
13141	-0.149773243
13142	-0.149773243
13143	-0.149773243
13144	-0.149773243
13145	-0.149773243
13146	-0.149773243
13147	-0.149773243
13148	-0.149773243
13149	-0.149773243
13150	-0.149773243
13151	-0.149773243
13152	-0.149773243
13153	-0.149773243
13154	-0.149773243
13155	-0.149773243
13156	-0.149773243
13157	-0.149773243
13158	-0.149773243
13159	-0.149773243
13160	-0.149773243
13161	-0.149773243
13162	-0.149773243
13163	-0.149773243
13164	-0.149773243
13165	-0.149773243
13166	-0.149773243
13167	-0.149773243
13168	-0.149773243
13169	-0.149773243
13170	-0.149773243
13171	-0.149773243
13172	-0.149773243
13173	-0.149773243
13174	-0.149773243
13175	-0.149773243
13176	-0.149773243
13177	-0.149773243
13178	-0.149773243
13179	-0.149773243
13180	-0.149773243
13181	-0.149773243
13182	-0.149773243
13183	-0.149773243
13184	-0.149773243
13185	-0.149773243
13186	-0.149773243
13187	-0.149773243
13188	-0.149773243
13189	-0.149773243
13190	-0.149773243
13191	-0.149773243
13192	-0.149773243
13193	-0.149773243
13194	-0.149773243
13195	-0.149773243
13196	-0.149773243
13197	-0.149773243
13198	-0.149773243
13199	-0.149773243
13200	-0.149773243
13201	-0.149773243
13202	-0.149773243
13203	-0.149773243
13204	-0.149773243
13205	-0.149773243
13206	-0.149773243
13207	-0.149773243
13208	-0.149773243
13209	-0.149773243
13210	-0.149773243
13211	-0.149773243
13212	-0.149773243
13213	-0.149773243
13214	-0.149773243
13215	-0.149773243
13216	-0.149773243
13217	-0.149773243
13218	-0.149773243
13219	-0.149773243
13220	-0.149773243
13221	-0.149773243
13222	-0.149773243
13223	-0.149773243
13224	-0.149773243
13225	-0.149773243
13226	-0.149773243
13227	-0.149773243
13228	-0.149773243
13229	-0.149773243
13230	-0.149773243
13231	-0.149773243
13232	-0.149773243
13233	-0.149773243
13234	-0.149773243
13235	-0.149773243
13236	-0.149773243
13237	-0.149773243
13238	-0.149773243
13239	-0.149773243
13240	-0.149773243
13241	-0.149773243
13242	-0.149773243
13243	-0.149773243
13244	-0.149773243
13245	-0.149773243
13246	-0.149773243
13247	-0.149773243
13248	-0.149773243
13249	-0.149773243
13250	-0.149773243
13251	-0.149773243
13252	-0.149773243
13253	-0.149773243
13254	-0.149773243
13255	-0.149773243
13256	-0.149773243
13257	-0.149773243
13258	-0.149773243
13259	-0.149773243
13260	-0.149773243
13261	-0.149773243
13262	-0.149773243
13263	-0.149773243
13264	-0.149773243
13265	-0.149773243
13266	-0.149773243
13267	-0.149773243
13268	-0.149773243
13269	-0.149773243
13270	-0.149773243
13271	-0.149773243
13272	-0.149773243
13273	-0.149773243
13274	-0.149773243
13275	-0.149773243
13276	-0.149773243
13277	-0.149773243
13278	-0.149773243
13279	-0.149773243
13280	-0.149773243
13281	-0.149773243
13282	-0.149773243
13283	-0.149773243
13284	-0.149773243
13285	-0.149773243
13286	-0.149773243
13287	-0.149773243
13288	-0.149773243
13289	-0.149773243
13290	-0.149773243
13291	-0.149773243
13292	-0.149773243
13293	-0.149773243
13294	-0.149773243
13295	-0.149773243
13296	-0.149773243
13297	-0.149773243
13298	-0.149773243
13299	-0.149773243
13300	-0.149773243
13301	-0.149773243
13302	-0.149773243
13303	-0.149773243
13304	-0.149773243
13305	-0.149773243
13306	-0.149773243
13307	-0.149773243
13308	-0.149773243
13309	-0.149773243
13310	-0.149773243
13311	-0.149773243
13312	-0.149773243
13313	-0.149773243
13314	-0.149773243
13315	-0.149773243
13316	-0.149773243
13317	-0.149773243
13318	-0.149773243
13319	-0.149773243
13320	-0.149773243
13321	-0.149773243
13322	-0.149773243
13323	-0.149773243
13324	-0.149773243
13325	-0.149773243
13326	-0.149773243
13327	-0.149773243
13328	-0.149773243
13329	-0.149773243
13330	-0.149773243
13331	-0.149773243
13332	-0.149773243
13333	-0.149773243
13334	-0.149773243
13335	-0.149773243
13336	-0.149773243
13337	-0.149773243
13338	-0.149773243
13339	-0.149773243
13340	-0.149773243
13341	-0.149773243
13342	-0.149773243
13343	-0.149773243
13344	-0.149773243
13345	-0.149773243
13346	-0.149773243
13347	-0.149773243
13348	-0.149773243
13349	-0.149773243
13350	-0.149773243
13351	-0.149773243
13352	-0.149773243
13353	-0.149773243
13354	-0.149773243
13355	-0.149773243
13356	-0.149773243
13357	-0.149773243
13358	-0.149773243
13359	-0.149773243
13360	-0.149773243
13361	-0.149773243
13362	-0.149773243
13363	-0.149773243
13364	-0.149773243
13365	-0.149773243
13366	-0.149773243
13367	-0.149773243
13368	-0.149773243
13369	-0.149773243
13370	-0.149773243
13371	-0.149773243
13372	-0.149773243
13373	-0.149773243
13374	-0.149773243
13375	-0.149773243
13376	-0.149773243
13377	-0.149773243
13378	-0.149773243
13379	-0.149773243
13380	-0.149773243
13381	-0.149773243
13382	-0.149773243
13383	-0.149773243
13384	-0.149773243
13385	-0.149773243
13386	-0.149773243
13387	-0.149773243
13388	-0.149773243
13389	-0.149773243
13390	-0.149773243
13391	-0.149773243
13392	-0.149773243
13393	-0.149773243
13394	-0.149773243
13395	-0.149773243
13396	-0.149773243
13397	-0.149773243
13398	-0.149773243
13399	-0.149773243
13400	-0.149773243
13401	-0.149773243
13402	-0.149773243
13403	-0.149773243
13404	-0.149773243
13405	-0.149773243
13406	-0.149773243
13407	-0.149773243
13408	-0.149773243
13409	-0.149773243
13410	-0.149773243
13411	-0.149773243
13412	-0.149773243
13413	-0.149773243
13414	-0.149773243
13415	-0.149773243
13416	-0.149773243
13417	-0.149773243
13418	-0.149773243
13419	-0.149773243
13420	-0.149773243
13421	-0.149773243
13422	-0.149773243
13423	-0.149773243
13424	-0.149773243
13425	-0.149773243
13426	-0.149773243
13427	-0.149773243
13428	-0.149773243
13429	-0.149773243
13430	-0.149773243
13431	-0.149773243
13432	-0.149773243
13433	-0.149773243
13434	-0.149773243
13435	-0.149773243
13436	-0.149773243
13437	-0.149773243
13438	-0.149773243
13439	-0.149773243
13440	-0.149773243
13441	-0.149773243
13442	-0.149773243
13443	-0.149773243
13444	-0.149773243
13445	-0.149773243
13446	-0.149773243
13447	-0.149773243
13448	-0.149773243
13449	-0.149773243
13450	-0.149773243
13451	-0.149773243
13452	-0.149773243
13453	-0.149773243
13454	-0.149773243
13455	-0.149773243
13456	-0.149773243
13457	-0.149773243
13458	-0.149773243
13459	-0.149773243
13460	-0.149773243
13461	-0.149773243
13462	-0.149773243
13463	-0.149773243
13464	-0.149773243
13465	-0.149773243
13466	-0.149773243
13467	-0.149773243
13468	-0.149773243
13469	-0.149773243
13470	-0.149773243
13471	-0.149773243
13472	-0.149773243
13473	-0.149773243
13474	-0.149773243
13475	-0.149773243
13476	-0.149773243
13477	-0.149773243
13478	-0.149773243
13479	-0.149773243
13480	-0.149773243
13481	-0.149773243
13482	-0.149773243
13483	-0.149773243
13484	-0.149773243
13485	-0.149773243
13486	-0.149773243
13487	-0.149773243
13488	-0.149773243
13489	-0.149773243
13490	-0.149773243
13491	-0.149773243
13492	-0.149773243
13493	-0.149773243
13494	-0.149773243
13495	-0.149773243
13496	-0.149773243
13497	-0.149773243
13498	-0.149773243
13499	-0.149773243
13500	-0.149773243
13501	-0.149773243
13502	-0.149773243
13503	-0.149773243
13504	-0.149773243
13505	-0.149773243
13506	-0.149773243
13507	-0.149773243
13508	-0.149773243
13509	-0.149773243
13510	-0.149773243
13511	-0.149773243
13512	-0.149773243
13513	-0.149773243
13514	-0.149773243
13515	-0.149773243
13516	-0.149773243
13517	-0.149773243
13518	-0.149773243
13519	-0.149773243
13520	-0.149773243
13521	-0.149773243
13522	-0.149773243
13523	-0.149773243
13524	-0.149773243
13525	-0.149773243
13526	-0.149773243
13527	-0.149773243
13528	-0.149773243
13529	-0.149773243
13530	-0.149773243
13531	-0.149773243
13532	-0.149773243
13533	-0.149773243
13534	-0.149773243
13535	-0.149773243
13536	-0.149773243
13537	-0.149773243
13538	-0.149773243
13539	-0.149773243
13540	-0.149773243
13541	-0.149773243
13542	-0.149773243
13543	-0.149773243
13544	-0.149773243
13545	-0.149773243
13546	-0.149773243
13547	-0.149773243
13548	-0.149773243
13549	-0.149773243
13550	-0.149773243
13551	-0.149773243
13552	-0.149773243
13553	-0.149773243
13554	-0.149773243
13555	-0.149773243
13556	-0.149773243
13557	-0.149773243
13558	-0.149773243
13559	-0.149773243
13560	-0.149773243
13561	-0.149773243
13562	-0.149773243
13563	-0.149773243
13564	-0.149773243
13565	-0.149773243
13566	-0.149773243
13567	-0.149773243
13568	-0.149773243
13569	-0.149773243
13570	-0.149773243
13571	-0.149773243
13572	-0.149773243
13573	-0.149773243
13574	-0.149773243
13575	-0.149773243
13576	-0.149773243
13577	-0.149773243
13578	-0.149773243
13579	-0.149773243
13580	-0.149773243
13581	-0.149773243
13582	-0.149773243
13583	-0.149773243
13584	-0.149773243
13585	-0.149773243
13586	-0.149773243
13587	-0.149773243
13588	-0.149773243
13589	-0.149773243
13590	-0.149773243
13591	-0.149773243
13592	-0.149773243
13593	-0.149773243
13594	-0.149773243
13595	-0.149773243
13596	-0.149773243
13597	-0.149773243
13598	-0.149773243
13599	-0.149773243
13600	-0.149773243
13601	-0.149773243
13602	-0.149773243
13603	-0.149773243
13604	-0.149773243
13605	-0.149773243
13606	-0.149773243
13607	-0.149773243
13608	-0.149773243
13609	-0.149773243
13610	-0.149773243
13611	-0.149773243
13612	-0.149773243
13613	-0.149773243
13614	-0.149773243
13615	-0.149773243
13616	-0.149773243
13617	-0.149773243
13618	-0.149773243
13619	-0.149773243
13620	-0.149773243
13621	-0.149773243
13622	-0.149773243
13623	-0.149773243
13624	-0.149773243
13625	-0.149773243
13626	-0.149773243
13627	-0.149773243
13628	-0.149773243
13629	-0.149773243
13630	-0.149773243
13631	-0.149773243
13632	-0.149773243
13633	-0.149773243
13634	-0.149773243
13635	-0.149773243
13636	-0.149773243
13637	-0.149773243
13638	-0.149773243
13639	-0.149773243
13640	-0.149773243
13641	-0.149773243
13642	-0.149773243
13643	-0.149773243
13644	-0.149773243
13645	-0.149773243
13646	-0.149773243
13647	-0.149773243
13648	-0.149773243
13649	-0.149773243
13650	-0.149773243
13651	-0.149773243
13652	-0.149773243
13653	-0.149773243
13654	-0.149773243
13655	-0.149773243
13656	-0.149773243
13657	-0.149773243
13658	-0.149773243
13659	-0.149773243
13660	-0.149773243
13661	-0.149773243
13662	-0.149773243
13663	-0.149773243
13664	-0.149773243
13665	-0.149773243
13666	-0.149773243
13667	-0.149773243
13668	-0.149773243
13669	-0.149773243
13670	-0.149773243
13671	-0.149773243
13672	-0.149773243
13673	-0.149773243
13674	-0.149773243
13675	-0.149773243
13676	-0.149773243
13677	-0.149773243
13678	-0.149773243
13679	-0.149773243
13680	-0.149773243
13681	-0.149773243
13682	-0.149773243
13683	-0.149773243
13684	-0.149773243
13685	-0.149773243
13686	-0.149773243
13687	-0.149773243
13688	-0.149773243
13689	-0.149773243
13690	-0.149773243
13691	-0.149773243
13692	-0.149773243
13693	-0.149773243
13694	-0.149773243
13695	-0.149773243
13696	-0.149773243
13697	-0.149773243
13698	-0.149773243
13699	-0.149773243
13700	-0.149773243
13701	-0.149773243
13702	-0.149773243
13703	-0.149773243
13704	-0.149773243
13705	-0.149773243
13706	-0.149773243
13707	-0.149773243
13708	-0.149773243
13709	-0.149773243
13710	-0.149773243
13711	-0.149773243
13712	-0.149773243
13713	-0.149773243
13714	-0.149773243
13715	-0.149773243
13716	-0.149773243
13717	-0.149773243
13718	-0.149773243
13719	-0.149773243
13720	-0.149773243
13721	-0.149773243
13722	-0.149773243
13723	-0.149773243
13724	-0.149773243
13725	-0.149773243
13726	-0.149773243
13727	-0.149773243
13728	-0.149773243
13729	-0.149773243
13730	-0.149773243
13731	-0.149773243
13732	-0.149773243
13733	-0.149773243
13734	-0.149773243
13735	-0.149773243
13736	-0.149773243
13737	-0.149773243
13738	-0.149773243
13739	-0.149773243
13740	-0.149773243
13741	-0.149773243
13742	-0.149773243
13743	-0.149773243
13744	-0.149773243
13745	-0.149773243
13746	-0.149773243
13747	-0.149773243
13748	-0.149773243
13749	-0.149773243
13750	-0.149773243
13751	-0.149773243
13752	-0.149773243
13753	-0.149773243
13754	-0.149773243
13755	-0.149773243
13756	-0.149773243
13757	-0.149773243
13758	-0.149773243
13759	-0.149773243
13760	-0.149773243
13761	-0.149773243
13762	-0.149773243
13763	-0.149773243
13764	-0.149773243
13765	-0.149773243
13766	-0.149773243
13767	-0.149773243
13768	-0.149773243
13769	-0.149773243
13770	-0.149773243
13771	-0.149773243
13772	-0.149773243
13773	-0.149773243
13774	-0.149773243
13775	-0.149773243
13776	-0.149773243
13777	-0.149773243
13778	-0.149773243
13779	-0.149773243
13780	-0.149773243
13781	-0.149773243
13782	-0.149773243
13783	-0.149773243
13784	-0.149773243
13785	-0.149773243
13786	-0.149773243
13787	-0.149773243
13788	-0.149773243
13789	-0.149773243
13790	-0.149773243
13791	-0.149773243
13792	-0.149773243
13793	-0.149773243
13794	-0.149773243
13795	-0.149773243
13796	-0.149773243
13797	-0.149773243
13798	-0.149773243
13799	-0.149773243
13800	-0.149773243
13801	-0.149773243
13802	-0.149773243
13803	-0.149773243
13804	-0.149773243
13805	-0.149773243
13806	-0.149773243
13807	-0.149773243
